,Category,Headlines,Summary,DateTime,Url
832,World,"To Join NATO Or Not: Finland Gears Up For ""Historic"" Decision","Finland is preparing for a potentially historic decision ""before midsummer"" on whether to apply to join NATO as a deterrent against Russian aggression.","Sun, 10 Apr 2022 13:09:59 +0530",https://www.ndtv.com/world-news/finland-to-join-nato-or-not-finland-gears-up-for-historic-decision-2875128
833,World,"Sri Lanka Can Overcome Crisis If Central Bank Independent, Says New Governor","Exuding confidence in overcoming the unprecedented economic crisis, the new Governor of the Central Bank of Sri Lanka said that one of the ways to overcome the current crisis situation is to allow the...","Sun, 10 Apr 2022 12:58:10 +0530",https://www.ndtv.com/world-news/sri-lanka-can-overcome-crisis-if-central-bank-independent-says-new-central-bank-governor-nandalal-weerasinghe-2875112
834,World,What Next In Pakistan As Imran Khan Leaves PM Office,"Candidates for Pakistan's next prime minister are due to file nomination papers on Sunday after incumbent Imran Khan lost a no-confidence vote in parliament, bringing an end to the former cricket...","Sun, 10 Apr 2022 12:32:11 +0530",https://www.ndtv.com/world-news/pakistan-political-crisis-imran-khan-pakistan-news-what-next-in-pakistan-after-imran-khan-leaves-pm-office-2874905
835,World,China's Epicentre Shanghai's Covid Cases Keep Rising,"Shanghai reported nearly 25,000 locally transmitted COVID-19 infections on Sunday, as residents of China's most populous city voiced complaints over food and basic supplies and concern spread that...","Sun, 10 Apr 2022 12:17:15 +0530",https://www.ndtv.com/world-news/china-coronavirus-china-covid-cases-china-covid-news-chinas-epicentre-shanghais-covid-cases-keep-rising-2875020
836,World,France Votes Today In Intense Macron vs Far-Right Marine Le Pen Battle,France voted on Sunday in the first round of a presidential election projected to produce a run-off rematch between incumbent Emmanuel Macron and far-right leader Marine Le Pen that will be far...,"Sun, 10 Apr 2022 12:13:02 +0530",https://www.ndtv.com/world-news/france-presidential-elections-emmanuel-macron-france-votes-today-in-intense-macron-vs-far-right-marine-le-pen-battle-2875051
837,World,"Iran Says US Imposing New ""Excessive"" Conditions In Nuclear Talks","Iran's foreign minister said Sunday that Washington is ""imposing new conditions"" in the negotiations to restore the 2015 nuclear agreement.","Sun, 10 Apr 2022 14:26:41 +0530",https://www.ndtv.com/world-news/iran-nuclear-talks-iran-nuclear-deal-iran-nuclear-talks-2015-iran-says-us-imposing-new-excessive-conditions-in-nuclear-talks-2875355
838,World,Dozens Of Civilian Ukrainians Found In Grave Near Kyiv: Official,"A new grave with dozens of civilian Ukrainians was found on Saturday in Buzova, a liberated village near the capital Kyiv that for weeks was occupied by Russian forces, a local official said.","Sun, 10 Apr 2022 13:27:24 +0530",https://www.ndtv.com/world-news/russia-ukraine-war-dozens-of-civilian-ukrainians-found-in-grave-near-kyiv-official-2874919
839,World,Pakistan’s NSA resigns amid ongoing political crisis, Pakistan’s NSA resigns amid ongoing political crisis,2022-04-05T00:02:10+05:30,https://www.indiatoday.in/world/story/pakistan-nsa-resigns-amid-ongoing-political-crisis-1933536-2022-04-05?utm_source=rss
840,World,Pakistan PM Imran Khan claims US diplomat Donald Lu involved in 'conspiracy' to topple his govt, Pak PM Imran Khan claims US diplomat Donald Lu part of 'plot' to topple govt,2022-04-03T20:16:43+05:30,https://www.indiatoday.in/world/story/pakistan-pm-imran-khan-claims-us-diplomat-involved-conspiracy-topple-govt-1933042-2022-04-03?utm_source=rss
841,World,Snoop Dogg accuser withdraws sexual assault case, Snoop Dogg accuser withdraws sexual assault case,2022-04-09T07:45:27+05:30,https://www.indiatoday.in/world/story/snoop-dogg-accuser-withdraws-sexual-assault-case-1935331-2022-04-09?utm_source=rss
842,World,Brazil's Amazon deforestation sets first-quarter record despite March dip, Brazil's Amazon deforestation sets first-quarter record despite March dip,2022-04-09T07:58:05+05:30,https://www.indiatoday.in/world/story/brazil-s-amazon-deforestation-sets-first-quarter-record-despite-march-dip-1935333-2022-04-09?utm_source=rss
843,World,"Will you stand up for refugees, Priyanka Chopra asks world leaders amid Ukraine war"," Will you stand up for refugees, Priyanka Chopra asks world leaders amid Ukraine war",2022-04-09T08:31:05+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/priyanka-chopra-direct-appeal-world-leaders-refugee-crisis-europe-russia-ukraine-war-1935342-2022-04-09?utm_source=rss
844,World,Will Imran Khan remain PM? Crucial no-trust vote in Pakistan to decide his fate today, Will Imran Khan remain Pakistan PM? We will know today.,2022-04-09T08:50:36+05:30,https://www.indiatoday.in/world/story/imran-khan-pakistan-parliament-no-trust-vote-developments-1935345-2022-04-09?utm_source=rss
845,World,"Ukrainian girls cut their hair short to avoid being raped by Russian soldiers, says official"," Ukrainian girls cut their hair short to avoid being raped by Russian soldiers, says official",2022-04-09T08:51:13+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/ukrainian-girls-cut-hair-avoid-rape-russian-soldiers-official-war-1935346-2022-04-09?utm_source=rss
846,World,"Meet Shehbaz Sharif, the man set to take up reins in Pak after Imran Khan’s ouster"," Meet Shehbaz Sharif, the man set to take up reins after Imran Khan’s ouster",2022-04-09T09:39:46+05:30,https://www.indiatoday.in/world/story/shehbaz-sharif-pakistan-prime-minister-frontrunner-imran-khan-no-trust-vote-1935353-2022-04-09?utm_source=rss
847,World,"Russian attack on Ukraine station killing 52 people a war crime, says Zelenskyy | Top Points", Russian attack on Ukraine station killing 52 people a war crime: Zelenskyy | Top Points,2022-04-09T10:34:43+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-missile-attack-kramatorsk-train-station-zelenskyy-war-crime-top-developments-1935369-2022-04-09?utm_source=rss
848,World,"Covid-19 pandemic far from over, 1.5 million new cases daily, says UN chief Guterres"," Covid-19 pandemic far from over, 1.5 million new cases daily, says UN chief Guterres",2022-04-09T10:39:36+05:30,https://www.indiatoday.in/world/story/covid-19-pandemic-far-from-over-million-new-cases-daily-says-un-chief-guterres-1935370-2022-04-09?utm_source=rss
849,World,What happens if Imran Khan is ousted from power in Pakistan?, What happens if Imran Khan is ousted from power in Pakistan?,2022-04-09T12:10:37+05:30,https://www.indiatoday.in/world/story/what-happens-pakistan-no-trust-vote-imran-khan-pti-government-1935398-2022-04-09?utm_source=rss
850,World,"Poised to become next Pak PM, Shehbaz Sharif asks Speaker to conduct session as per SC order"," Poised to become next Pak PM, Shehbaz Sharif asks Speaker to conduct session as per SC order",2022-04-09T12:30:24+05:30,https://www.indiatoday.in/world/story/shehbaz-sharif-pakistan-assembly-speaker-conduct-session-supreme-court-order-imran-khan-no-trust-vote-1935399-2022-04-09?utm_source=rss
851,World,Citizens protest outside Sri Lankan Parliament in Colombo; police resort to water cannons, Citizens protest outside Sri Lankan Parliament in Colombo; police resort to water cannons,2022-04-09T12:59:01+05:30,https://www.indiatoday.in/world/story/citizens-protest-outside-sri-lankan-parliament-in-colombo-police-resort-to-water-cannons-1935409-2022-04-09?utm_source=rss
852,World,‘Unprecedented pressure’ on Russia’s friends forces them to support its suspension from UNHRC: Kremlin, ‘Unprecedented pressure’ on Russia’s friends forces them to support its suspension from UNHRC: Kremlin,2022-04-09T07:44:41+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/-unprecedented-pressure-on-russia-s-friends-forces-them-to-support-its-suspension-from-unhrc-1935332-2022-04-09?utm_source=rss
853,World,"Imran Khan should be treated as psychopath, not PM, says Pakistani Oppn leader Maryam Sharif"," Imran Khan should be treated as psychopath, not PM, says Pakistani Oppn leader Maryam Sharif",2022-04-09T14:58:58+05:30,https://www.indiatoday.in/world/story/imran-khan-prime-minister-pakistan-opposition-maryam-sharif-1935446-2022-04-09?utm_source=rss
854,World,"Ukraine is a puppet controlled by outside, says Donetsk People’s Republic leader Denis Pushilin"," Ukraine is a puppet controlled by outside, says Donetsk People’s Republic leader Denis Pushilin",2022-04-09T17:54:34+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/ukraine-is-a-puppet-it-is-controlled-by-the-outside-leader-of-donetsk-people-republic-denis-pushilin-russia-ukraine-1935516-2022-04-09?utm_source=rss
855,World,Go to India if you like it so much: Pak Opposition leader Maryam Nawaz to Imran Khan, Go to India if you like it so much: Pak Opposition leader Maryam Nawaz to Imran Khan,2022-04-09T18:17:23+05:30,https://www.indiatoday.in/world/story/india-pakistan-opposition-leader-maryam-nawaz-imran-khan-prime-minister-no-confidence-motion-1935525-2022-04-09?utm_source=rss
856,World,Indian-origin cult leader jailed for rape dies in UK prison, Indian-origin cult leader jailed for rape dies in UK prison,2022-04-09T20:37:09+05:30,https://www.indiatoday.in/world/story/indian-origin-cult-leader-jailed-rape-dies-uk-prison-london-1935559-2022-04-09?utm_source=rss
857,World,"Protection from arrest, no PM post for Shehbaz Sharif: Imran Khan's demands to oppn"," Protection from arrest, no PM post for Shehbaz Sharif: Imran Khan's demands to oppn",2022-04-09T20:59:28+05:30,https://www.indiatoday.in/world/story/protection-arrest-pm-post-shehbaz-sharif-imran-khan-demands-opposition-1935561-2022-04-09?utm_source=rss
858,World,Wreckage of world's largest plane testament to Kyiv's defence, Wreckage of world's largest plane testament to Kyiv's defence,2022-04-09T21:01:47+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/wreckage-of-world-largest-plane-testament-to-kyiv-defence-1935562-2022-04-09?utm_source=rss
859,World,Imran Khan's principal secy seeks security details for Khan as former PM: Report, Imran Khan's principal secy seeks security details for Khan as former PM: Report,2022-04-09T22:36:22+05:30,https://www.indiatoday.in/world/story/imran-khan-s-principal-secy-seeks-security-details-for-khan-as-former-pm-report-1935576-2022-04-09?utm_source=rss
860,World,"As his future hangs in balance, Imran Khan lauds Pak scientists for successful ballistic missile test"," As his future hangs in balance, Imran Khan lauds Pak scientists for successful ballistic missile test",2022-04-09T23:30:20+05:30,https://www.indiatoday.in/world/story/imran-khan-lauds-scientists-engineers-pakistan-ballistic-missile-shaheen-iii-1935587-2022-04-09?utm_source=rss
861,World,"Pak PM Imran Khan holds emergency meeting of Cabinet, vows to ‘fight till last ball’"," Pak PM Imran Khan holds emergency meeting of Cabinet, vows to ‘fight till last ball’",2022-04-10T00:01:00+05:30,https://www.indiatoday.in/world/story/pak-pm-imran-khan-emergency-meeting-cabinet-vows-fight-last-ball-resign-national-assembly-1935597-2022-04-10?utm_source=rss
862,World,"Three dead in shooting at Georgia gun range, 40 weapons stolen"," Three dead in shooting at Georgia gun range, 40 weapons stolen",2022-04-10T00:09:29+05:30,https://www.indiatoday.in/world/story/dead-shooting-georgia-gun-range-weapons-stolen-1935599-2022-04-10?utm_source=rss
863,World,"Imran Khan says not considering to change Army chief, reports Pak media"," Imran Khan says not considering to change Army chief, reports Pak media",2022-04-10T00:11:53+05:30,https://www.indiatoday.in/world/story/imran-khan-says-not-considering-to-change-army-chief-reports-pak-media-1935600-2022-04-10?utm_source=rss
864,World,"Assembly Speaker, his deputy resign as voting on no-trust motion begins after midnight"," Assembly Speaker, his deputy resign as voting on no-trust motion begins after midnight",2022-04-10T00:35:39+05:30,https://www.indiatoday.in/world/story/assembly-speaker-his-deputy-resign-as-voting-on-no-trust-motion-begins-after-midnight-1935605-2022-04-10?utm_source=rss
865,World,Sri Lanka requires $3 billion assistance to manage worsening economic crisis, Sri Lanka requires $3 billion assistance to manage worsening economic crisis,2022-04-09T17:33:41+05:30,https://www.indiatoday.in/world/story/sri-lanka-3-billion-assistance-economic-crisis-external-aid-president-gotabaya-rajapaksa-colombo-1935508-2022-04-09?utm_source=rss
866,World,Children among 52 killed in missile attack at crowded Ukrainian train station, Children among 52 killed in missile attack at crowded Ukrainian train station,2022-04-09T07:17:00+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-war-news-missile-attack-kramatorsk-crowded-train-station-1935329-2022-04-09?utm_source=rss
867,World,Saudi Arabia raises number of Haj pilgrims allowed to 1 million this year, Saudi Arabia raises number of Haj pilgrims allowed to 1 million this year,2022-04-09T06:52:19+05:30,https://www.indiatoday.in/world/story/saudi-arabia-haj-pilgrims-allowed-one-million-this-year-1935325-2022-04-09?utm_source=rss
868,World,Ex-Goldman Sachs banker convicted in plot to loot 1MDB fund, Ex-Goldman Sachs banker convicted in plot to loot 1MDB fund,2022-04-09T06:05:16+05:30,https://www.indiatoday.in/world/story/ex-goldman-sachs-banker-convicted-in-plot-to-loot-1mdb-fund-1935321-2022-04-09?utm_source=rss
869,World,"Novaya Gazeta editor attacked on train in Russia, smeared in paint, oil"," Novaya Gazeta editor attacked on train in Russia, smeared in paint, oil",2022-04-08T07:10:14+05:30,https://www.indiatoday.in/world/story/novaya-gazeta-editor-dmitry-muratov-attacked-on-train-in-russia-1934886-2022-04-08?utm_source=rss
870,World,Zelenskyy says situation in second Ukraine town 'more dreadful' than Bucha, Zelenskyy says situation in second Ukraine town 'more dreadful' than Bucha,2022-04-08T07:29:57+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/zelenskyy-situation-second-ukraine-town-more-dreadful-than-bucha-1934890-2022-04-08?utm_source=rss
871,World,"Two killed, eight injured in Tel Aviv shooting in Israel"," Two killed, eight injured in Tel Aviv shooting in Israel",2022-04-08T07:48:00+05:30,https://www.indiatoday.in/world/story/tel-aviv-shooting-israel-palestine-attack-naftali-1934893-2022-04-08?utm_source=rss
872,World,"Amid outcry over atrocities, Ukrainian villagers say Russians used them as shields"," Amid outcry over atrocities, Ukrainian villagers say Russians used them as shields",2022-04-08T08:05:36+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/ukrainian-villagers-russian-forces-human-shields-war-1934902-2022-04-08?utm_source=rss
873,World,"Brutal, cruel, trusted by Putin: Who are the Kadyrovites that are fighting alongside Russians in Ukraine?"," Brutal, cruel, trusted by Putin: Who are the Kadyrovites that are fighting alongside Russians in Ukraine?",2022-04-08T08:16:55+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/brutal-kadyrovites-russia-ukraine-war-putin-chechens-1934909-2022-04-08?utm_source=rss
874,World,Vladimir Putin's daughters sanctioned by US: All about them, Vladimir Putin's daughters sanctioned by US: All about them,2022-04-08T08:41:16+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/maria-katerina-putin-daughters-sanctioned-by-us-1934917-2022-04-08?utm_source=rss
875,World,US sends suicide drones to Ukraine: What are these Kamikaze or Switchblade drones?, US sends suicide drones to Ukraine: What are these Kamikaze or Switchblade drones?,2022-04-08T09:48:16+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/us-biden-sends-suicide-drones-ukraine-what-kamikaze-switchblade-drones-explained-1934946-2022-04-08?utm_source=rss
876,World,Gunmen shoot deputy governor of Myanmar Central Bank, Gunmen shoot deputy governor of Myanmar Central Bank,2022-04-08T10:06:22+05:30,https://www.indiatoday.in/world/story/gunmen-shoot-deputy-governor-myanmar-central-bank-1934954-2022-04-08?utm_source=rss
877,World,Living amidst corpses outside Chernihiv: Horrors from Russia-Ukraine war, Living amidst corpses outside Chernihiv: Horrors from Russia-Ukraine war,2022-04-08T10:17:54+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/living-dead-bodies-chernihiv-russia-ukraine-war-1934958-2022-04-08?utm_source=rss
878,World,Israel police shoot dead gunman who killed 2 people in Tel Aviv, Israel police shoot dead gunman who killed 2 people in Tel Aviv,2022-04-08T13:13:49+05:30,https://www.indiatoday.in/world/story/israel-police-shoot-down-gunman-tel-aviv-1935044-2022-04-08?utm_source=rss
879,World,Russia withdraws from UN Human Rights Council after suspension over 'war crimes' in Ukraine, Russia withdraws from UN Human Rights Council after suspension over 'war crimes' in Ukraine,2022-04-08T13:31:02+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ends-membership-un-human-rights-council-ukraine-war-1935053-2022-04-08?utm_source=rss
880,World,"2 rockets hit train station in east Ukraine, over 30 dead"," 2 rockets hit train station in east Ukraine, over 30 dead",2022-04-08T14:09:18+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/dead-injured-rocket-strike-kramatorsk-train-station-in-ukraine-evacuations-1935073-2022-04-08?utm_source=rss
881,World,"Wagner mercenaries, Russian soldiers involved in massacre in Ukraine's Bucha: Report"," Wagner mercenaries, Russian soldiers involved in massacre in Ukraine's Bucha: Report",2022-04-08T14:12:14+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/wagner-mercenaries-russian-soldiers-involved-in-bucha-massacre-ukraine-1935077-2022-04-08?utm_source=rss
882,World,Video shows Ukrainian forces shooting at injured Russian prisoner, Video shows Ukrainian forces shooting at injured Russian prisoner,2022-04-08T15:17:15+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/video-shows-ukrainian-forces-shooting-injured-russian-prisoner-1935107-2022-04-08?utm_source=rss
883,World,Russia or die: Residents of Mariupol left with no choice as war rages on, Russia or die: Residents of Mariupol left with no choice as war rages on,2022-04-08T16:38:39+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/mariupol-residents-russia-or-death-registration-camps-evacuation-ukraine-war-1935142-2022-04-08?utm_source=rss
884,World,Terrorist Hafiz Saeed sentenced to 31 years in jail by Pak court in 2 terror cases, Terrorist Hafiz Saeed sentenced to 31 years in jail by Pak court in 2 terror cases,2022-04-08T18:12:00+05:30,https://www.indiatoday.in/world/story/terrorist-hafiz-saeed-sentenced-to-31-years-in-jail-by-pak-court-in-2-terror-cases-1935195-2022-04-08?utm_source=rss
885,World,Xi Jinping defends China's zero-Covid policy amid Shanghai lockdown to curb surge in cases, Xi Jinping defends China's zero-Covid policy amid Shanghai lockdown to curb surge in cases,2022-04-08T18:49:57+05:30,https://www.indiatoday.in/coronavirus-outbreak/story/chinese-president-xi-jinping-zero-covid-policy-shanghai-lockdown-cases-1935216-2022-04-08?utm_source=rss
886,World,Sri Lanka's main Opposition party to move no-confidence motion against government, Sri Lanka's main Opposition party to move no-confidence motion against government,2022-04-08T19:31:09+05:30,https://www.indiatoday.in/world/story/sri-lanka-s-main-opposition-party-to-move-no-confidence-motion-against-government-1935225-2022-04-08?utm_source=rss
887,World,Pakistan forms panel to probe 'foreign conspiracy' to topple Imran Khan govt, Pakistan forms panel to probe 'foreign conspiracy' to topple Imran Khan govt,2022-04-08T20:30:50+05:30,https://www.indiatoday.in/world/story/pakistan-forms-panel-to-probe-foreign-conspiracy-to-topple-imran-khan-govt-1935247-2022-04-08?utm_source=rss
888,World,Pakistan political crisis explained in Gifs | An India Today infographic, Pakistan political crisis explained in Gifs | An India Today infographic,2022-04-08T20:39:54+05:30,https://www.indiatoday.in/world/story/pakistan-political-crisis-explained-in-gifs-i-an-india-today-infographic-1935248-2022-04-08?utm_source=rss
889,World,Britain sanctions daughters of Russia's President Vladimir Putin, Britain sanctions daughters of Russia's President Vladimir Putin,2022-04-08T21:06:31+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/britain-sanctions-daughters-of-russia-president-vladimir-putin-1935256-2022-04-08?utm_source=rss
890,World,"South China Sea issues handled 'properly,' Xi Jinping tells outgoing Philippine President Duterte"," South China Sea issues handled 'properly,' Xi Jinping tells outgoing Philippine President Duterte",2022-04-08T21:22:40+05:30,https://www.indiatoday.in/world/story/south-china-sea-issues-handled-properly-xi-jinping-tells-outgoing-philippine-president-duterte-1935264-2022-04-08?utm_source=rss
891,World,"Pakistan should learn self-pride from India, no superpower can dictate terms to Delhi: Imran Khan"," Pak should learn self-pride from India, no superpower can dictate terms to Delhi: Imran Khan",2022-04-08T22:44:31+05:30,https://www.indiatoday.in/world/story/pakistan-pm-imran-khan-lauds-india-s-foreign-policy-says-no-superpower-can-dictate-terms-to-new-delhi-1935282-2022-04-08?utm_source=rss
892,World,"Imran Khan says he will not accept 'imported government', calls for street protests"," Imran Khan says he will not accept 'imported government', calls for street protests",2022-04-08T23:33:08+05:30,https://www.indiatoday.in/world/story/imran-khan-will-not-accept-imported-government-calls-for-street-protests-1935301-2022-04-08?utm_source=rss
893,World,UK to send 'Mastiff' armoured vehicles to Ukraine, UK to send 'Mastiff' armoured vehicles to Ukraine,2022-04-09T05:35:14+05:30,https://www.indiatoday.in/world/russia-ukraine-war/story/uk-to-send-mastiff-armoured-vehicles-to-ukraine-1935320-2022-04-09?utm_source=rss
894,World,Pressure mounts on Sri Lanka leader to quit as crisis grows, Pressure mounts on Sri Lanka leader to quit as crisis grows,2022-04-10T01:26:08+05:30,https://www.indiatoday.in/world/story/pressure-mounts-on-sri-lanka-leader-to-quit-as-crisis-grows-1935610-2022-04-10?utm_source=rss
895,World,Cargo plane breaks in two during emergency landing in Costa Rica | VIDEO, Cargo plane breaks in two during emergency landing in Costa Rica | VIDEO,2022-04-08T07:09:42+05:30,https://www.indiatoday.in/world/story/cargo-plane-breaks-two-emergency-landing-costa-rica-san-jose-1934885-2022-04-08?utm_source=rss
896,World,"Imran Khan bowled out as Pakistan PM, loses no-trust vote", Clean bowled! Imran Khan first Pakistan PM to be voted out of power,2022-04-10T02:15:07+05:30,https://www.indiatoday.in/world/story/pakistan-pm-imran-khan-loses-no-trust-motion-national-assembly-shehbaz-sharif-1935613-2022-04-10?utm_source=rss
897,World,"Pak National Assembly adjourned, to meet again on Monday to elect new PM"," Pak National Assembly adjourned, to meet again on Monday to elect new PM",2022-04-10T04:49:39+05:30,https://www.indiatoday.in/world/story/pak-national-assembly-adjourned-monday-to-elect-new-pm-1935618-2022-04-10?utm_source=rss
898,World,Ukraine war: The foreign fighters supporting the Ukrainian army,A former British Army soldier is among the international volunteers supporting the Ukrainian war effort.,"Sun, 10 Apr 2022 13:56:44 GMT",https://www.bbc.co.uk/news/world-europe-61057247?at_medium=RSS&at_campaign=KARANGA
899,World,How will Russia attack Ukraine's new front lines?,"Artillery may decide the key battles looming in Donetsk and Luhansk, say military analysts.","Sat, 09 Apr 2022 23:03:15 GMT",https://www.bbc.co.uk/news/world-europe-61023869?at_medium=RSS&at_campaign=KARANGA
900,World,Katty Kay: The most exciting thing about becoming Swiss,My new passport means I can vote for the first time in years - it's never been as important as now.,"Fri, 08 Apr 2022 17:21:12 GMT",https://www.bbc.co.uk/news/world-us-canada-61033126?at_medium=RSS&at_campaign=KARANGA
901,World,Full embargo on oil could stop war - ex-Putin aide,President Putin's former chief economic advisor tells the BBC Western countries could stop the war.,"Sun, 10 Apr 2022 04:37:15 GMT",https://www.bbc.co.uk/news/business-61040424?at_medium=RSS&at_campaign=KARANGA
902,World,Ronaldo: Police investigating after Manchester United forward appears to break fan's phone,Merseyside Police are investigating an alleged assault after Manchester United forward Cristiano Ronaldo appeared to break a fan's phone.,"Sun, 10 Apr 2022 10:55:45 GMT",https://www.bbc.co.uk/sport/football/61053927?at_medium=RSS&at_campaign=KARANGA
903,World,Chernihiv: Are these Russia's weapons of war?,Analysis of three attacks in the city of Chernihiv may offer clues about Putin's tactics in Ukraine.,"Sat, 09 Apr 2022 23:04:18 GMT",https://www.bbc.co.uk/news/world-europe-61036880?at_medium=RSS&at_campaign=KARANGA
904,World,Ukraine: Three ways this war could escalate and drag Nato in,How exactly could this conflict escalate into a wider pan-European conflict that drags in Nato?,"Sat, 09 Apr 2022 23:05:53 GMT",https://www.bbc.co.uk/news/world-europe-61051307?at_medium=RSS&at_campaign=KARANGA
905,World,Australia election: Enter a lacklustre advert for democracy,"Nick Bryant sees an election campaign that will be defined, to a large part, by what it lacks.","Sun, 10 Apr 2022 02:34:16 GMT",https://www.bbc.co.uk/news/world-australia-60951030?at_medium=RSS&at_campaign=KARANGA
906,World,Mozambique Palma terror attack: 'I can't go back',"After a brazen jihadist siege a year ago, Mozambique's fledgling gas industry remains on hold.","Sat, 09 Apr 2022 23:25:18 GMT",https://www.bbc.co.uk/news/world-africa-61029991?at_medium=RSS&at_campaign=KARANGA
907,World,López Obrador: What's behind Mexican leader's recall referendum?,The unprecedented mid-term referendum was called not by the opposition but the president himself.,"Sat, 09 Apr 2022 23:31:13 GMT",https://www.bbc.co.uk/news/world-latin-america-60993770?at_medium=RSS&at_campaign=KARANGA
908,World,Inside Chernobyl: We stole Russian fuel to prevent catastrophe,Staff at the former nuclear plant tell the BBC they were forced to negotiate when Russian forces took over.,"Sat, 09 Apr 2022 03:48:55 GMT",https://www.bbc.co.uk/news/world-europe-61048256?at_medium=RSS&at_campaign=KARANGA
909,World,Imran Khan ousted as Pakistan's PM after key vote,The former cricket star loses a no-confidence vote 13 hours after his party tried to delay it.,"Sun, 10 Apr 2022 10:39:57 GMT",https://www.bbc.co.uk/news/world-asia-61055210?at_medium=RSS&at_campaign=KARANGA
910,World,Ukraine war: The school that helped fleeing musicians find safety,A group of young musicians from Kharkiv and Odesa have found new homes in Denmark.,"Fri, 08 Apr 2022 23:01:45 GMT",https://www.bbc.co.uk/news/world-europe-61038463?at_medium=RSS&at_campaign=KARANGA
911,World,Ukraine will rise again - PM Boris Johnson,The UK prime minister held talks in Kyiv with Ukraine's President Volodymyr Zelensky.,"Sat, 09 Apr 2022 18:23:03 GMT",https://www.bbc.co.uk/news/world-europe-61054911?at_medium=RSS&at_campaign=KARANGA
912,World,War in Ukraine: Watch BBC interview with Ukrainian PM,"In a BBC exclusive, Denys Shmyhal accuses Russia of committing genocide in Ukraine.","Sat, 09 Apr 2022 11:35:34 GMT",https://www.bbc.co.uk/news/world-europe-61049896?at_medium=RSS&at_campaign=KARANGA
913,World,War in Ukraine: Inside Chernobyl after the Russian occupation,The nuclear power plant in northern Ukraine was taken over by Russian forces on the first day of the invasion.,"Sat, 09 Apr 2022 09:05:21 GMT",https://www.bbc.co.uk/news/world-europe-61049656?at_medium=RSS&at_campaign=KARANGA
914,World,First black woman on US Supreme Court: 'We've made it',Newly confirmed US Supreme Court Justice Ketanji Brown Jackson on her remarkable journey.,"Fri, 08 Apr 2022 20:01:48 GMT",https://www.bbc.co.uk/news/world-us-canada-61047565?at_medium=RSS&at_campaign=KARANGA
915,World,Learning grammars of molecules to build them in the lab,"Researchers generate molecular structures using machine learning algorithms, trained on smaller datasets","Sat, 09 Apr 2022 19:26:05 +0530",https://www.thehindu.com/sci-tech/learning-grammars-of-molecules-to-build-them-in-the-lab/article65305834.ece
916,World,"Adding colour to our lives, naturally",Dye made from indigofera was highly valued by royalty and military,"Sat, 09 Apr 2022 19:29:28 +0530",https://www.thehindu.com/sci-tech/adding-colour-to-our-lives-naturally/article65303330.ece
917,World,India has 217 space objects orbiting earth; working towards reducing space debris: Report,"India had 103 spacecraft, including active and defunct satellites, and 114 space debris objects, including spent rocket bodies orbiting the earth.","Sun, 10 Apr 2022 16:47:40 +0530",https://www.thehindu.com/sci-tech/science/india-has-217-space-objects-orbiting-earth-working-towards-reducing-space-debris-report/article65308735.ece
918,World,Indian lunar orbiter hit by heat rise,Scientists have switched off several on-board instruments to halt rising temperatures inside India's first unmanned lunar spacecraft.,"Wed, 26 Nov 2008 07:26:44 EST",http://edition.cnn.com/2008/TECH/space/11/26/india.moon.probe/index.html?eref=edition_space
919,World,Inspiration for 'Contact' still listening,"From a remote valley in Northern California, Jill Tarter is listening to the universe.","Wed, 26 Nov 2008 12:02:33 EST",http://edition.cnn.com/2008/TECH/space/11/26/aliens.tarter/index.html?eref=edition_space
920,World,Shuttle lands at California air base,"NASA officials Sunday waved off the first opportunity for space shuttle Endeavour to return to Earth, citing poor weather conditions.","Mon, 01 Dec 2008 00:17:51 EST",http://edition.cnn.com/2008/TECH/space/11/30/space.shuttle/index.html?eref=edition_space
921,World,Mars Science Lab launch delayed two years,"NASA's launch of the Mars Science Laboratory -- hampered by technical difficulties and cost overruns -- has been delayed until the fall of 2011, NASA officials said at a news conference Thursday in Washington.","Fri, 05 Dec 2008 10:34:54 EST",http://edition.cnn.com/2008/TECH/space/12/04/nasa.mars.delay/index.html?eref=edition_space
